Tree_ID,Address,Town,Tree_Species,Species_Desc,Common_Name,Age_Desc,Height,Spread,Trunk,Actual_Trunk,Condition,Latitude,Longitude
612244,"Highfield Crescent, Swords",Swords South,ACCA,Acer campestre,Field Maple,Semi-Mature,5.1-10 metres,6 to 9 metres,11cm to 20cm,18cm,Fair to Good,53.45409597,-6.23000442
618068,"Oaklands Avenue, Swords",Swords North,TICO,Tilia cordata,Small-Leafed Lime,Mature,10.1- 15 metres,3 to 6 metres,21cm to 30cm,23cm,Fair to Good,53.45611529,-6.217984612
504272,"Mourne View, Skerries",Skerries,ACPS,Acer pseudoplatanus,Sycamore,Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,7cm,Good,53.58209006,-6.123293848
504684,"Newtown Parks, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,18cm,Good,53.5758775,-6.117625383
504688,"Newtown Parks, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,17cm,Good,53.57588166,-6.11752419
504720,"Newtown Parks, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,6 to 9 metres,21cm to 30cm,22cm,Good,53.57623508,-6.117455785
73816,"Blackberry Lane, Portmarnock",Portmarnock,PRSPA,Prunus serrulata,Japanese Cherry,Mature,5.1-10 metres,6 to 9 metres,41cm - 50cm,42cm,Fair to Good,53.42894241,-6.132406254
625072,"Saint Cronan's Avenue, Swords",Swords North,PRSPA,Prunus serrulata,Japanese Cherry,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,23cm,Fair,53.45992919,-6.2405373
625208,"Saint Cronan's Close, Swords",Swords North,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,26cm,Fair to Good,53.45971297,-6.240907911
627988,"Windmill Avenue, Swords",Swords North,PRSPA,Prunus serrulata,Japanese Cherry,Young,Up to 5 metres,Up to 3 metres,11cm to 20cm,13cm,Fair,53.45885601,-6.229424345
103804,"Sarto Lawn, Sutton",Sutton West,PRSPA,Prunus serrulata,Japanese Cherry,Semi-Mature,5.1-10 metres,3 to 6 metres,31cm to 40cm,31cm,Good,53.39094303,-6.144094443
134672,"Grange Drive, Baldoyle Industrial Estate",Sutton West,ACPL,Acer platanoides,Norway Maple,Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,7cm,Good,53.396771,-6.14513611
98984,"Bayside Walk, Sutton",Sutton East,ACPS,Acer pseudoplatanus,Sycamore,Mature,10.1- 15 metres,6 to 9 metres,21cm to 30cm,27cm,Good,53.39126547,-6.140689439
98988,"Bayside Walk, Sutton",Sutton East,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,5.1-10 metres,6 to 9 metres,21cm to 30cm,25cm,Fair,53.39126459,-6.140494951
10600,"The Spires, Donabate",Donabate Portra,PRSPA,Prunus serrulata,Japanese Cherry,Young,Up to 5 metres,3 to 6 metres,11cm to 20cm,15cm,Fair to Good,53.48612034,-6.145040896
326212,"The Old Golf Links, Malahide",Malahide,ACPL,Acer platanoides,Norway Maple,Young,Up to 5 metres,Up to 3 metres,11cm to 20cm,12cm,Good,53.45075979,-6.144874601
326224,"The Old Golf Links, Malahide",Malahide,ACPL,Acer platanoides,Norway Maple,Young,Up to 5 metres,Up to 3 metres,11cm to 20cm,16cm,Good,53.45038946,-6.145111288
414052,"Woodlands, Portmarnock",Portmarnock,ACPL,Acer platanoides,Norway Maple,Mature,10.1- 15 metres,6 to 9 metres,31cm to 40cm,37cm,Fair to Good,53.42941928,-6.135249866
502636,"Kelly's Bay Shore, Skerries",Skerries,BESP,Betula spp.,Birch,Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,9cm,Fair to Good,53.58319267,-6.128357724
502672,"Kelly's Bay Shore, Skerries",Skerries,BESP,Betula spp.,Birch,Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,10cm,Fair to Good,53.58321053,-6.127920062
504656,"Newtown Parks, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Mature,10.1- 15 metres,6 to 9 metres,21cm to 30cm,30cm,Fair to Good,53.57615711,-6.117235038
504660,"Newtown Parks, Skerries",Skerries,ACPL,Acer platanoides,Norway Maple,Semi-Mature,10.1- 15 metres,6 to 9 metres,21cm to 30cm,30cm,Fair,53.57608525,-6.117202449
404504,"Carrickhill Rise, Portmarnock",Portmarnock,ACPLS,Acer platanoides 'Crimson Sentry',Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,17cm,Fair to Good,53.43381321,-6.131865574
608332,"Estuary Court, Swords",Swords East,SOARI,Sorbus aria,Whitebeam,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,19cm,Good,53.46306988,-6.212992806
609220,"Forest Drive, Swords",Swords South,PRUSP,Prunus spp.,Cherry,Semi-Mature,5.1-10 metres,3 to 6 metres,1cm - 10cm,7cm,Fair,53.45027041,-6.241461837
613056,"Highfield Green, Swords",Swords South,TICO,Tilia cordata,Small-Leafed Lime,Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,23cm,Good,53.45469687,-6.226902608
613204,"Highfield Green, Swords",Swords South,TICO,Tilia cordata,Small-Leafed Lime,Young,Up to 5 metres,Up to 3 metres,11cm to 20cm,13cm,Fair to Good,53.4552263,-6.229038563
613220,"Highfield Green, Swords",Swords South,TICO,Tilia cordata,Small-Leafed Lime,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,19cm,Fair to Good,53.45541816,-6.229602678
613356,"Highfield Green, Swords",Swords South,TICO,Tilia cordata,Small-Leafed Lime,Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,26cm,Fair to Good,53.45468739,-6.226779099
621740,"River Valley Grove, Swords",Swords South,SOARI,Sorbus aria,Whitebeam,Mature,5.1-10 metres,6 to 9 metres,31cm to 40cm,33cm,Fair to Good,53.45086935,-6.232540185
603388,"Castle Avenue, Swords",Swords North,TICO,Tilia cordata,Small-Leafed Lime,Mature,5.1-10 metres,6 to 9 metres,21cm to 30cm,24cm,Dead,53.45570183,-6.215895522
20228,"Brookdale Walk, Swords",Swords South,TICO,Tilia cordata,Small-Leafed Lime,Semi-Mature,5.1-10 metres,3 to 6 metres,41cm - 50cm,42cm,Fair - Poor,53.45495319,-6.249250788
313720,"Saint Andrew's Grove, Malahide",Malahide,PRSPA,Prunus serrulata,Japanese Cherry,Semi-Mature,5.1-10 metres,6 to 9 metres,21cm to 30cm,30cm,Good,53.44766931,-6.154527539
611688,"Gartan Drive, Swords",Swords North,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Semi-Mature,5.1-10 metres,Up to 3 metres,11cm to 20cm,13cm,Fair to Good,53.46437415,-6.207640241
612352,"Highfield Crescent, Swords",Swords South,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Semi-Mature,5.1-10 metres,Up to 3 metres,11cm to 20cm,19cm,Fair to Good,53.45428294,-6.231512221
612780,"Highfield Downs, Swords",Swords South,ACPL,Acer platanoides,Norway Maple,Mature,5.1-10 metres,6 to 9 metres,21cm to 30cm,27cm,Good,53.45407256,-6.226475931
618036,"Oaklands Avenue, Swords",Swords North,ACPL,Acer platanoides,Norway Maple,Mature,10.1- 15 metres,3 to 6 metres,21cm to 30cm,22cm,Fair to Good,53.45583854,-6.216956321
323824,"Seapark, Malahide",Malahide,CULE,x Cupressocyparis leylandii,Leyland Cypress,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,30cm,Good,53.44556348,-6.144652607
323796,"Seapark, Malahide",Malahide,CULE,x Cupressocyparis leylandii,Leyland Cypress,Semi-Mature,5.1-10 metres,3 to 6 metres,31cm to 40cm,38cm,Good,53.44580437,-6.144627353
124604,"Huntstown Rise, Blanchardstown",Huntstown,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Young,Up to 5 metres,Up to 3 metres,11cm to 20cm,14cm,Good,53.40204463,-6.402063901
20220,"Brookdale Walk, Swords",Swords South,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Young,Up to 5 metres,3 to 6 metres,11cm to 20cm,17cm,Poor,53.45482346,-6.249755956
625104,"Saint Cronan's Avenue, Swords",Swords North,ACPL,Acer platanoides,Norway Maple,Young,5.1-10 metres,3 to 6 metres,11cm to 20cm,16cm,Fair to Good,53.45999217,-6.241860006
625204,"Saint Cronan's Close, Swords",Swords North,STMP,Stump,Stump,Mature,5.1-10 metres,3 to 6 metres,31cm to 40cm,40cm,Good,53.45978498,-6.24088581
625216,"Saint Cronan's Close, Swords",Swords North,PRSPA,Prunus serrulata,Japanese Cherry,Semi-Mature,Up to 5 metres,3 to 6 metres,11cm to 20cm,20cm,Fair - Poor,53.45949729,-6.241016658
627860,"Windmill Avenue, Swords",Swords North,PRCE,Prunus cerasifera,Myrobalan Plum,Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,28cm,Fair to Good,53.46026392,-6.231168964
124448,"Huntstown Rise, Blanchardstown",Huntstown,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,25cm,Good,53.40170114,-6.404552748
201472,"Auburn Drive, Castleknock",Castleknock,ACPL,Acer platanoides,Norway Maple,Mature,10.1- 15 metres,6 to 9 metres,41cm - 50cm,43cm,Good,53.37809356,-6.357369768
98960,"Bayside Walk, Sutton",Sutton East,ACPS,Acer pseudoplatanus,Sycamore,Mature,10.1- 15 metres,6 to 9 metres,21cm to 30cm,29cm,Fair,53.39131603,-6.141327636
109516,"Binn Eadair View, Sutton",Sutton West,MASP,Malus spp.,Crab apple,Semi-Mature,Up to 5 metres,3 to 6 metres,11cm to 20cm,17cm,Fair,53.39086134,-6.120713774
313920,"Saint Margaret's Park, Malahide",Malahide,ACPLS,Acer platanoides 'Crimson Sentry',Norway Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,15cm,Good,53.44684661,-6.15334096
322620,"Seapark, Malahide",Malahide,ACPLS,Acer platanoides 'Crimson Sentry',Norway Maple,Semi-Mature,10.1- 15 metres,6 to 9 metres,21cm to 30cm,27cm,Fair,53.44795902,-6.143085454
322756,"Seapark, Malahide",Malahide,ACCA,Acer campestre,Field Maple,Newly Planted,Up to 5 metres,3 to 6 metres,1cm - 10cm,9cm,Good,53.44567496,-6.13926767
116220,"Burrowfield Road, Baldoyle",Sutton West,ACCA,Acer campestre,Field Maple,Semi-Mature,5.1-10 metres,3 to 6 metres,21cm to 30cm,25cm,Good,53.39256387,-6.123511006
118608,"Glenville Court, Blanchardstown",Blanchardstown,SOARI,Sorbus aria,Whitebeam,Mature,10.1- 15 metres,6 to 9 metres,41cm - 50cm,41cm,Fair,53.38113582,-6.391848825
138356,"Stapolin Lawns, Baldoyle",Sutton West,SOARI,Sorbus aria,Whitebeam,Young,Up to 5 metres,Up to 3 metres,1cm - 10cm,10cm,Good,53.39878427,-6.144314465
205068,"Burnell Park Avenue, Castleknock",Carpenterstown,TICO,Tilia cordata,Small-Leafed Lime,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,16cm,Good,53.37089166,-6.387561811
117712,"Moyclare Road, Baldoyle",Sutton West,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,10.1- 15 metres,3 to 6 metres,21cm to 30cm,27cm,Good,53.39271677,-6.1258525
117720,"Moyclare Road, Baldoyle",Sutton West,ACPS,Acer pseudoplatanus,Sycamore,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,15cm,Good,53.39273825,-6.125680927
628228,"Windmill Rise, Swords",Swords North,MASP,Malus spp.,Crab apple,Semi-Mature,Up to 5 metres,3 to 6 metres,11cm to 20cm,18cm,Fair to Good,53.45966622,-6.230298994
50604,"Millview Close, Malahide",Malahide,ACPL,Acer platanoides,Norway Maple,Semi-Mature,5.1-10 metres,6 to 9 metres,21cm to 30cm,29cm,Good,53.44820123,-6.176310165
50616,"Millview Close, Malahide",Malahide,BESP,Betula spp.,Birch,Semi-Mature,5.1-10 metres,3 to 6 metres,11cm to 20cm,20cm,Good,53.44802098,-6.17606982
625604,"Saint Cronan's Way, Swords",Swords North,SOAU,Sorbus aucuparia,Rowan (Mountain Ash),Semi-Mature,Up to 5 metres,Up to 3 metres,11cm to 20cm,16cm,Fair to Good,53.45951931,-6.238871211
