Monastery,Latitude,Longitude,City,Country,Administrative Region,Historical Region,Starting,Ending,Monastery_index
Franciscans,45.05,9.7,Piacenza,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1420,2011,1
Franciscans,44.22,12.05,Forli,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1421,2011,1
Franciscans,44.97,10.25,borgonovo,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1432,2011,1
Franciscans,44.87,11.6,Pontelagoscuro,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1438,2011,1
Franciscans,44.7,10.62,Reggio Emilia,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1438,2011,1
Franciscans,44.28,11.87,Faenza,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1444,2011,1
Franciscans,44.13,12.23,cesena,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1444,2011,1
Franciscans,44.32,11.8,castelbolognese,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1447,2011,1
Franciscans,44.77,10.87,carpi,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1449,2011,1
Franciscans,44.42,12.2,Ravenna,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1449,2011,1
Franciscans,44.97,10.25,borgonovo,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1450,2011,1
Franciscans,43.92,12.53,Montescutolo,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1450,2011,1
Franciscans,44.85,9.87,castro arquato,Italy,Emilia Romagna,EMILIA-ROMAGNA,1452,2011,1
Franciscans,44.85,9.87,castellarquato,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1452,2011,1
Franciscans,44.72,11.28,cento,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1453,2011,1
Franciscans,44.48,11.33,brixianora,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1460,2011,1
Franciscans,44.35,11.72,Imola,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1466,2011,1
Franciscans,44.63,10.92,Modena,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1469,2011,1
Franciscans,44.97,10.03,busseto,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1474,2011,1
Franciscans,44.48,11.33,bologna (annunciata),Italy,Emilia-Romagna,EMILIA-ROMAGNA,1475,2011,1
Franciscans,44.4,11.8,Mordano,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1478,2011,1
Franciscans,44.38,11.93,cotignola,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1483,2011,1
Franciscans,44.98,9.92,corte maggiore,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1487,2011,1
Franciscans,44.8,10.32,Parma (SM de Pace),Italy,Emilia-Romagna,EMILIA-ROMAGNA,1489,2011,1
Franciscans,44.72,9.92,Pellegrino,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1497,2011,1
Franciscans,42.72,13.45,La Foresta,Italy,Lazio,LAZIO,1211,2011,1
Franciscans,42.45,12.38,Orte,Italy,Lazio,LAZIO,1211,2011,1
Franciscans,42.3,12.58,Forano,Italy,Lazio,LAZIO,1215,2011,1
Franciscans,42.5,12.88,Poggio Bustone,Italy,Lazio,LAZIO,1217,2011,1
Franciscans,42.2,12.72,Fara,Italy,Lazio,LAZIO,1222,2011,1
Franciscans,41.67,12.77,Velletri,Italy,Lazio,LAZIO,1222,2011,1
Franciscans,41.67,13.7,Vicalvi,Italy,Lazio,LAZIO,1222,2011,1
Franciscans,42.53,12.03,Montefiascone,Italy,Lazio,LAZIO,1222,2011,1
Franciscans,42.52,13.1,"Posta, La",Italy,Lazio,LAZIO,1222,2011,1
Franciscans,42.62,13.37,Fonte Colombo,Italy,Lazio,LAZIO,1223,2011,1
Franciscans,42.73,11.85,Acquapendente,Italy,Lazio,LAZIO,1223,2011,1
Franciscans,41.92,13.08,Subiaco,Italy,Lazio,LAZIO,1223,2011,1
Franciscans,42.2,12.75,Toffia,Italy,Lazio,LAZIO,1226,2011,1
Franciscans,41.72,13.33,Alatri,Italy,Lazio,LAZIO,1226,2011,1
Franciscans,41.73,13.15,anagni,Italy,Lazio,LAZIO,1226,2011,1
Franciscans,42.22,12.6,Nazzano,Italy,Lazio,LAZIO,1229,2011,1
Franciscans,41.88,12.47,Rome,Italy,Lazio,LAZIO,1229,2011,1
Franciscans,42.67,13.22,cassino,Italy,Lazio,LAZIO,1230,2011,1
Franciscans,42.3,12.4,civita castellana,Italy,Lazio,LAZIO,1230,2011,1
Franciscans,42.4,12.85,Rieti,Italy,Lazio,LAZIO,1232,2011,1
Franciscans,42.42,12.1,Viterbo,Italy,Lazio,LAZIO,1236,2011,1
Franciscans,42.27,12.92,Rocca Sinibalda,Italy,Lazio,LAZIO,1236,2011,1
Franciscans,41.95,12.8,Tivoli,Italy,Lazio,LAZIO,1241,2011,1
Franciscans,42.42,11.87,Toscanella,Italy,Lazio,LAZIO,1247,2011,1
Franciscans,42.13,12.37,campagnano,Italy,Lazio,LAZIO,1247,2011,1
Franciscans,41.88,12.47,Rome (SM in Araceli),Italy,Lazio,LAZIO,1248,2011,1
Franciscans,41.88,12.47,Rome (SM de Populo),Italy,Lazio,LAZIO,1250,2011,1
Franciscans,42.17,12.82,Ponticelli,Italy,Lazio,LAZIO,1250,2011,1
Franciscans,41.7,13.25,Ferentino,Italy,Lazio,LAZIO,1254,2011,1
Franciscans,41.2,13.57,Gaeta,Italy,Lazio,LAZIO,1255,2011,1
Franciscans,41.88,12.47,Rome (SS. Apostoli),Italy,Lazio,LAZIO,1256,2011,1
Franciscans,42.75,11.82,Proceno,Italy,Lazio,LAZIO,1258,2011,1
Franciscans,42.43,12.75,Greccio,Italy,Lazio,LAZIO,1260,2011,1
Franciscans,42.35,12.47,Magliano,Italy,Lazio,LAZIO,1266,2011,1
Franciscans,41.83,12.8,Zagarolo,Italy,Lazio,LAZIO,1277,2011,1
Franciscans,42.57,12.95,Leonessa,Italy,Lazio,LAZIO,1281,2011,1
Franciscans,41.77,12.92,Valmontone,Italy,Lazio,LAZIO,1290,2011,1
Franciscans,42.25,12.22,Sutri,Italy,Lazio,LAZIO,1291,2011,1
Franciscans,42.02,12.9,Vicovaro,Italy,Lazio,LAZIO,1291,2011,1
Franciscans,42.62,13.3,amatrice,Italy,Lazio,LAZIO,1291,2011,1
Franciscans,42.62,12.08,bagnorea,Italy,Lazio,LAZIO,1291,2011,1
Franciscans,42.63,11.98,bolsena,Italy,Lazio,LAZIO,1291,2011,1
Franciscans,41.88,12.47,Machilona,Italy,Lazio,LAZIO,1291,2011,1
Franciscans,41.8,12.73,Monte Compatri,Italy,Lazio,LAZIO,1291,2011,1
Franciscans,41.28,13.23,Terracina,Italy,Lazio,LAZIO,1292,2011,1
Franciscans,41.67,12.77,Velletri,Italy,Lazio,LAZIO,1292,2011,1
Franciscans,41.47,13.18,Piperno,Italy,Lazio,LAZIO,1292,2011,1
Franciscans,41.55,12.97,Sermoneta,Italy,Lazio,LAZIO,1292,2011,1
Franciscans,41.5,13.05,Sezze,Italy,Lazio,LAZIO,1292,2011,1
Franciscans,41.82,13.12,Piglio,Italy,Lazio,LAZIO,1302,2011,1
Franciscans,42.38,12.95,cittaducale,Italy,Lazio,LAZIO,1309,2011,1
Franciscans,42.27,12.05,Ruscia,Italy,Lazio,LAZIO,1317,2011,1
Franciscans,41.28,13.52,S. Benedetto (Itri),Italy,Lazio,LAZIO,1324,2011,1
Franciscans,41.88,12.47,Hora ,Italy,Lazio,LAZIO,1325,2011,1
Franciscans,41.2,13.57,Gaeta,Italy,Lazio,LAZIO,1328,2011,1
Franciscans,41.35,13.42,Fondi,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,41.98,12.93,Fossignano,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,42.4,12.85,Rieti,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,42.35,12.58,Tarano,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,41.68,13.73,alvito,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,41.48,13.7,aquino,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,41.65,13.6,arpino,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,42.32,12.45,borghetto,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,42.62,13.15,cittareale,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,42.2,13.25,corvaro,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,42.27,12.97,Longone,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,42.22,12.85,Monteleone Sabino,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,41.45,12.65,Nettuno,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,41.45,12.65,Redicaro,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,42.02,13.0,Roviano,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,42.67,12.07,S. Severo,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,41.72,13.6,Sora,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,42.27,12.92,Pontorio,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,42.57,11.88,Passignano sul Trasimeno,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,42.27,13.13,Fiamignano,Italy,Lazio,LAZIO,1343,2011,1
Franciscans,41.57,13.32,ceccano,Italy,Lazio,LAZIO,1345,2011,1
Franciscans,41.4,13.23,Sonnino,Italy,Lazio,LAZIO,1359,2011,1
Franciscans,41.25,13.72,Minturno,Italy,Lazio,LAZIO,1363,2011,1
Franciscans,41.28,13.62,Maranola,Italy,Lazio,LAZIO,1371,2011,1
Franciscans,41.63,13.47,bauco,Italy,Lazio,LAZIO,1397,2011,1
Franciscans,42.25,12.17,capranica,Italy,Lazio,LAZIO,1400,2011,1
Franciscans,41.52,13.17,Maenza,Italy,Lazio,LAZIO,1400,2011,1
Franciscans,42.3,12.07,Vetralla,Italy,Lazio,LAZIO,1408,2011,1
Franciscans,41.98,13.07,cervara,Italy,Lazio,LAZIO,1408,2011,1
Franciscans,42.57,11.9,Isola bisentina,Italy,Lazio,LAZIO,1417,2011,1
Franciscans,41.83,12.88,Palestrina,Italy,Lazio,LAZIO,1426,2011,1
Franciscans,41.67,13.42,Veroli,Italy,Lazio,LAZIO,1437,2011,1
Franciscans,42.42,12.1,Viterbo,Italy,Lazio,LAZIO,1439,2011,1
Franciscans,42.63,11.98,bolsena,Italy,Lazio,LAZIO,1441,2011,1
Franciscans,42.07,12.77,Palombara,Italy,Lazio,LAZIO,1441,2011,1
Franciscans,41.88,12.47,Rome (S. Salvatore in Onda),Italy,Lazio,LAZIO,1445,2011,1
Franciscans,42.05,12.62,Monte Rotundo,Italy,Lazio,LAZIO,1448,2011,1
Franciscans,42.05,12.62,S. Maria in Monterotondo,Italy,Lazio,LAZIO,1448,2011,1
Franciscans,41.73,12.68,Palazzola,Italy,Lazio,LAZIO,1449,2011,1
Franciscans,42.02,12.98,anticulo,Italy,Lazio,LAZIO,1451,2011,1
Franciscans,41.63,12.9,cori,Italy,Lazio,LAZIO,1451,2011,1
Franciscans,41.68,13.57,Isola de liri,Italy,Lazio,LAZIO,1452,2011,1
Franciscans,42.67,12.07,S. Severo,Italy,Lazio,LAZIO,1452,2011,1
Franciscans,42.32,12.68,Roccantica,Italy,Lazio,LAZIO,1454,2011,1
Franciscans,41.68,13.25,Patria,Italy,Lazio,LAZIO,1457,2011,1
Franciscans,41.83,12.97,Genazzino,Italy,Lazio,LAZIO,1459,2011,1
Franciscans,41.67,12.77,Velletri,Italy,Lazio,LAZIO,1460,2011,1
Franciscans,42.23,12.35,Nepi,Italy,Lazio,LAZIO,1460,2011,1
Franciscans,41.68,13.02,Segni,Italy,Lazio,LAZIO,1460,2011,1
Franciscans,42.45,12.38,Orte,Italy,Lazio,LAZIO,1463,2011,1
Franciscans,41.73,13.15,anagni,Italy,Lazio,LAZIO,1466,2011,1
Franciscans,42.22,12.72,Farfa,Italy,Lazio,LAZIO,1466,2011,1
Franciscans,42.08,12.27,anguillaria,Italy,Lazio,LAZIO,1468,2011,1
Franciscans,42.22,12.8,Poggio Nativo,Italy,Lazio,LAZIO,1471,2011,1
Franciscans,41.88,12.47,Rome (S. Peter in Montorio),Italy,Lazio,LAZIO,1472,2011,1
Franciscans,42.45,11.75,canino,Italy,Lazio,LAZIO,1473,2011,1
Franciscans,41.88,12.47,Rome (S. Jerome),Italy,Lazio,LAZIO,1473,2011,1
Franciscans,42.4,12.85,Rieti,Italy,Lazio,LAZIO,1474,2011,1
Franciscans,42.17,12.85,Scandriglia,Italy,Lazio,LAZIO,1478,2011,1
Franciscans,42.25,12.22,Sutri,Italy,Lazio,LAZIO,1494,2011,1
Franciscans,42.63,11.98,bolsena,Italy,Lazio,LAZIO,1495,2011,1
Franciscans,41.55,12.97,Sermoneta,Italy,Lazio,LAZIO,1495,2011,1
Franciscans,42.15,12.5,Morlupo,Italy,Lazio,LAZIO,1500,2011,1
Franciscans,41.82,12.75,colonna,Italy,Lazio,LAZIO,1506,2011,1
Franciscans,42.42,11.87,Toscanella,Italy,Lazio,LAZIO,1515,2011,1
Franciscans,41.57,13.82,belmonte,Italy,Lazio,LAZIO,1517,2011,1
Franciscans,44.4,8.27,cairo montenotte,Italy,Liguria,LIGURIA,1213,2011,1
Franciscans,44.3,8.47,Savona,Italy,Liguria,LIGURIA,1223,2011,1
Franciscans,44.4,8.92,Genoa,Italy,Liguria,LIGURIA,1226,2011,1
Franciscans,44.05,8.22,Albenga,Italy,Liguria,LIGURIA,1226,2011,1
Franciscans,43.78,7.6,Ventimiglia,Italy,Liguria,LIGURIA,1230,2011,1
Franciscans,44.32,9.32,chiavari,Italy,Liguria,LIGURIA,1247,2011,1
Franciscans,44.1,9.95,Sarzana,Italy,Liguria,LIGURIA,1265,2011,1
Franciscans,44.45,8.9,chiapetta,Italy,Liguria,LIGURIA,1280,2011,1
Franciscans,44.42,8.85,Sestri Ponente,Italy,Liguria,LIGURIA,1280,2011,1
Franciscans,44.2,8.4,Noli,Italy,Liguria,LIGURIA,1291,2011,1
Franciscans,44.4,8.95,Genoa,Italy,Liguria,LIGURIA,1304,2011,1
Franciscans,44.43,8.88,Rivarolo,Italy,Liguria,LIGURIA,1343,2011,1
Franciscans,44.37,9.23,S. Maurizio,Italy,Liguria,LIGURIA,1419,2011,1
Franciscans,44.4,8.92,Genoa,Italy,Liguria,LIGURIA,1444,2011,1
Franciscans,44.17,9.6,Levanto,Italy,Liguria,LIGURIA,1449,2011,1
Franciscans,43.87,8.0,Portomaurizio,Italy,Liguria,LIGURIA,1455,2011,1
Franciscans,44.0,8.17,Alassio,Italy,Liguria,LIGURIA,1458,2011,1
Franciscans,44.1,9.83,Spezia,Italy,Liguria,LIGURIA,1458,2011,1
Franciscans,44.02,7.87,Rezzo,Italy,Liguria,LIGURIA,1459,2011,1
Franciscans,44.05,8.22,Albenga,Italy,Liguria,LIGURIA,1466,2011,1
Franciscans,44.42,8.75,Voltri,Italy,Liguria,LIGURIA,1470,2011,1
Franciscans,44.3,8.47,Savona,Italy,Liguria,LIGURIA,1470,2011,1
Franciscans,43.82,7.77,S. Remo,Italy,Liguria,LIGURIA,1473,2011,1
Franciscans,44.23,9.48,Moneglia,Italy,Liguria,LIGURIA,1484,2011,1
Franciscans,44.4,8.92,Genoa,Italy,Liguria,LIGURIA,1487,2011,1
Franciscans,44.35,9.13,Recco,Italy,Liguria,LIGURIA,1490,2011,1
Franciscans,44.05,8.13,Villanova,Italy,Liguria,LIGURIA,1498,2011,1
Franciscans,44.72,9.03,Genoa,Italy,Liguria,LIGURIA,1506,2011,1
Franciscans,43.78,7.6,Ventimiglia,Italy,Liguria,LIGURIA,1509,2011,1
Franciscans,43.78,7.6,Septebrium,Italy,Liguria,LIGURIA,1510,2011,1
Franciscans,45.45,9.18,Milan,Italy,Lombardia,LOMBARDIA,1212,2011,1
Franciscans,45.6,9.37,Oreno,Italy,Lombardia,LOMBARDIA,1215,2011,1
Franciscans,45.52,10.22,brescia,Italy,Lombardia,LOMBARDIA,1220,2011,1
Franciscans,45.13,10.02,cremona,Italy,Lombardia,LOMBARDIA,1220,2011,1
Franciscans,45.15,10.8,Mantua,Italy,Lombardia,LOMBARDIA,1220,2011,1
Franciscans,45.58,10.58,Insula de Garda,Italy,Lombardia,LOMBARDIA,1221,2011,1
Franciscans,45.62,9.2,Desio,Italy,Lombardia,LOMBARDIA,1226,2011,1
Franciscans,45.68,9.17,Mariano,Italy,Lombardia,LOMBARDIA,1228,2011,1
Franciscans,46.0,10.33,Valcamonica,Italy,Lombardia,LOMBARDIA,1228,2011,1
Franciscans,45.17,9.15,Pavia,Italy,Lombardia,LOMBARDIA,1228,2011,1
Franciscans,45.7,9.67,bergamo,Italy,Lombardia,LOMBARDIA,1230,2011,1
Franciscans,45.93,10.28,bienno,Italy,Lombardia,LOMBARDIA,1230,2011,1
Franciscans,45.8,9.08,como,Italy,Lombardia,LOMBARDIA,1230,2011,1
Franciscans,45.62,9.02,Saronno,Italy,Lombardia,LOMBARDIA,1230,2011,1
Franciscans,45.3,9.5,Lodi,Italy,Lombardia,LOMBARDIA,1234,2011,1
Franciscans,45.65,8.78,Gallerate,Italy,Lombardia,LOMBARDIA,1235,2011,1
Franciscans,45.82,8.82,Varese,Italy,Lombardia,LOMBARDIA,1241,2011,1
Franciscans,44.98,9.0,Voghera,Italy,Lombardia,LOMBARDIA,1244,2011,1
Franciscans,45.68,10.65,Gargnano,Italy,Lombardia,LOMBARDIA,1260,2011,1
Franciscans,45.57,9.27,Monza,Italy,Lombardia,LOMBARDIA,1261,2011,1
Franciscans,45.72,9.13,cantu,Italy,Lombardia,LOMBARDIA,1270,2011,1
Franciscans,45.5,9.45,Pozzuolo,Italy,Lombardia,LOMBARDIA,1274,2011,1
Franciscans,45.47,10.6,Sirmione,Italy,Lombardia,LOMBARDIA,1278,2011,1
Franciscans,45.6,9.37,Vimercate,Italy,Lombardia,LOMBARDIA,1279,2011,1
Franciscans,45.17,11.0,bonferraro,Italy,Lombardia,LOMBARDIA,1300,2011,1
Franciscans,44.98,10.42,casalmaggiore,Italy,Lombardia,LOMBARDIA,1300,2011,1
Franciscans,45.35,9.67,crema,Italy,Lombardia,LOMBARDIA,1343,2011,1
Franciscans,45.65,10.5,Iseo,Italy,Lombardia,LOMBARDIA,1343,2011,1
Franciscans,45.62,9.8,calcinate,Italy,Lombardia,LOMBARDIA,1376,2011,1
Franciscans,45.3,8.85,Vigevano,Italy,Lombardia,LOMBARDIA,1378,2011,1
Franciscans,45.32,9.1,binasco,Italy,Lombardia,LOMBARDIA,1379,2011,1
Franciscans,45.15,10.8,Mantua,Italy,Lombardia,LOMBARDIA,1389,2011,1
Franciscans,45.5,9.63,caravaggio,Italy,Lombardia,LOMBARDIA,1401,2011,1
Franciscans,45.45,9.18,Milan,Italy,Lombardia,LOMBARDIA,1418,2011,1
Franciscans,45.25,8.73,Mortara,Italy,Lombardia,LOMBARDIA,1418,2011,1
Franciscans,45.15,10.8,Mantua,Italy,Lombardia,LOMBARDIA,1419,2011,1
Franciscans,45.18,9.15,S. Maria in Pertica,Italy,Lombardia,LOMBARDIA,1420,2011,1
Franciscans,45.17,9.15,Pavia (S. James),Italy,Lombardia,LOMBARDIA,1421,2011,1
Franciscans,45.52,10.22,Brescia,Italy,Lombardia,LOMBARDIA,1422,2011,1
Franciscans,45.7,9.67,bergamo,Italy,Lombardia,LOMBARDIA,1422,2011,1
Franciscans,45.52,10.22,brescia,Italy,Lombardia,LOMBARDIA,1422,2011,1
Franciscans,45.4,9.68,Pianengo,Italy,Lombardia,LOMBARDIA,1425,2011,1
Franciscans,45.6,8.9,Legnano,Italy,Lombardia,LOMBARDIA,1428,2011,1
Franciscans,45.3,9.5,Lodi,Italy,Lombardia,LOMBARDIA,1430,2011,1
Franciscans,45.8,9.08,como,Italy,Lombardia,LOMBARDIA,1432,2011,1
Franciscans,45.52,10.22,briandonio,Italy,Lombardia,LOMBARDIA,1435,2011,1
Franciscans,45.52,10.22,Brescia,Italy,Lombardia,LOMBARDIA,1438,2011,1
Franciscans,45.13,10.02,cremona,Italy,Lombardia,LOMBARDIA,1439,2011,1
Franciscans,45.27,10.22,Pralboino,Italy,Lombardia,LOMBARDIA,1440,2011,1
Franciscans,45.52,9.58,Treviglio,Italy,Lombardia,LOMBARDIA,1441,2011,1
Franciscans,45.62,10.57,Gardone,Italy,Lombardia,LOMBARDIA,1442,2011,1
Franciscans,45.8,10.07,Lovere,Italy,Lombardia,LOMBARDIA,1448,2011,1
Franciscans,45.52,10.22,brescia,Italy,Lombardia,LOMBARDIA,1449,2011,1
Franciscans,45.22,10.4,asola,Italy,Lombardia,LOMBARDIA,1451,2011,1
Franciscans,45.05,11.12,Revere,Italy,Lombardia,LOMBARDIA,1452,2011,1
Franciscans,45.6,9.97,Harbusco,Italy,Lombardia,LOMBARDIA,1454,2011,1
Franciscans,45.35,9.67,crema,Italy,Lombardia,LOMBARDIA,1455,2011,1
Franciscans,45.53,9.92,chiari,Italy,Lombardia,LOMBARDIA,1456,2011,1
Franciscans,44.98,9.0,Voghera,Italy,Lombardia,LOMBARDIA,1459,2011,1
Franciscans,45.28,9.75,bressanoro,Italy,Lombardia,LOMBARDIA,1460,2011,1
Franciscans,45.57,9.27,Monza,Italy,Lombardia,LOMBARDIA,1462,2011,1
Franciscans,45.15,10.8,Mantua,Italy,Lombardia,LOMBARDIA,1463,2011,1
Franciscans,45.6,9.97,Erbusco,Italy,Lombardia,LOMBARDIA,1464,2011,1
Franciscans,45.45,9.18,Milan,Italy,Lombardia,LOMBARDIA,1466,2011,1
Franciscans,45.48,9.78,antegnate,Italy,Lombardia,LOMBARDIA,1467,2011,1
Franciscans,45.95,10.2,borno,Italy,Lombardia,LOMBARDIA,1467,2011,1
Franciscans,45.3,10.0,Quinzano,Italy,Lombardia,LOMBARDIA,1467,2011,1
Franciscans,45.45,9.18,antignato,Italy,Lombardia,LOMBARDIA,1469,2011,1
Franciscans,45.82,8.82,Varese,Italy,Lombardia,LOMBARDIA,1469,2011,1
Franciscans,45.4,8.92,Abbiategrasso,Italy,Lombardia,LOMBARDIA,1469,2011,1
Franciscans,45.95,10.2,burno,Italy,Lombardia,LOMBARDIA,1469,2011,1
Franciscans,45.45,9.18,Milan,Italy,Lombardia,LOMBARDIA,1469,2011,1
Franciscans,45.45,9.18,Milan,Italy,Lombardia,LOMBARDIA,1469,2011,1
Franciscans,45.45,10.47,Lonato,Italy,Lombardia,LOMBARDIA,1470,2011,1
Franciscans,45.57,9.77,Martinengo,Italy,Lombardia,LOMBARDIA,1471,2011,1
Franciscans,45.32,9.13,Lacchiarella,Italy,Lombardia,LOMBARDIA,1472,2011,1
Franciscans,45.4,10.27,Ghedi,Italy,Lombardia,LOMBARDIA,1474,2011,1
Franciscans,45.85,9.38,castel di lecco,Italy,Lombardia,LOMBARDIA,1474,2011,1
Franciscans,45.45,9.18,Gumbalum,Italy,Lombardia,LOMBARDIA,1476,2011,1
Franciscans,45.3,8.85,Vigevano,Italy,Lombardia,LOMBARDIA,1476,2011,1
Franciscans,45.45,9.18,ceredanum,Italy,Lombardia,LOMBARDIA,1476,2011,1
Franciscans,45.3,9.5,Lodi,Italy,Lombardia,LOMBARDIA,1476,2011,1
Franciscans,45.6,10.52,Salò,Italy,Lombardia,LOMBARDIA,1476,2011,1
Franciscans,45.13,10.02,cremona,Italy,Lombardia,LOMBARDIA,1479,2011,1
Franciscans,45.37,9.77,Romanengo,Italy,Lombardia,LOMBARDIA,1480,2011,1
Franciscans,45.8,9.9,Gandino,Italy,Lombardia,LOMBARDIA,1481,2011,1
Franciscans,45.13,10.02,cremona,Italy,Lombardia,LOMBARDIA,1482,2011,1
Franciscans,46.25,10.25,S. Agata,Italy,Lombardia,LOMBARDIA,1482,2011,1
Franciscans,45.4,9.87,Soncino,Italy,Lombardia,LOMBARDIA,1482,2011,1
Franciscans,45.17,9.75,Maleo,Italy,Lombardia,LOMBARDIA,1486,2011,1
Franciscans,45.7,9.33,Missaglia,Italy,Lombardia,LOMBARDIA,1486,2011,1
Franciscans,45.4,9.92,Orzinuovi,Italy,Lombardia,LOMBARDIA,1486,2011,1
Franciscans,45.35,9.32,Melegnano,Italy,Lombardia,LOMBARDIA,1487,2011,1
Franciscans,45.78,9.65,Romacolo,Italy,Lombardia,LOMBARDIA,1488,2011,1
Franciscans,45.8,9.22,Erba,Italy,Lombardia,LOMBARDIA,1489,2011,1
Franciscans,45.82,9.4,Monte Brianza,Italy,Lombardia,LOMBARDIA,1489,2011,1
Franciscans,45.2,10.73,calvatoni,Italy,Lombardia,LOMBARDIA,1490,2011,1
Franciscans,44.92,9.0,Rivanazzano,Italy,Lombardia,LOMBARDIA,1490,2011,1
Franciscans,45.15,9.3,belgioioso,Italy,Lombardia,LOMBARDIA,1491,2011,1
Franciscans,44.92,10.52,Viadana,Italy,Lombardia,LOMBARDIA,1492,2011,1
Franciscans,45.7,9.08,cermenate,Italy,Lombardia,LOMBARDIA,1493,2011,1
Franciscans,45.17,9.15,Pavia (S. Cross),Italy,Lombardia,LOMBARDIA,1498,2011,1
Franciscans,45.0,9.12,casteggio,Italy,Lombardia,LOMBARDIA,1501,2011,1
Franciscans,45.58,10.43,Gavardo,Italy,Lombardia,LOMBARDIA,1505,2011,1
Franciscans,45.45,9.18,Milan,Italy,Lombardia,LOMBARDIA,1506,2011,1
Franciscans,45.82,9.37,Montebarro,Italy,Lombardia,LOMBARDIA,1506,2011,1
Franciscans,45.45,9.18,S. Maria del Giardino,Italy,Lombardia,LOMBARDIA,1506,2011,1
Franciscans,45.42,9.3,Peschiera,Italy,Lombardia,LOMBARDIA,1514,2011,1
Franciscans,45.15,8.95,Dorno,Italy,Lombardia,LOMBARDIA,1600,2011,1
Franciscans,44.9,8.2,asti,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1213,2011,1
Franciscans,45.07,7.4,aviliana,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1213,2011,1
Franciscans,45.32,8.42,Vercelli,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1214,2011,1
Franciscans,45.55,8.05,biella,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1215,2011,1
Franciscans,45.47,7.87,Ivrea,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1215,2011,1
Franciscans,44.4,7.82,Mondovi,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1220,2011,1
Franciscans,44.4,7.53,cuneo,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1226,2011,1
Franciscans,44.7,8.02,Alba,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1230,2011,1
Franciscans,45.12,8.45,casale monferrato,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1230,2011,1
Franciscans,45.0,8.63,Valenza del Po,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1239,2011,1
Franciscans,45.43,8.62,Novara,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1239,2011,1
Franciscans,44.67,8.47,Genoa (Monferrato),Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1244,2011,1
Franciscans,44.37,8.02,ceva,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1247,2011,1
Franciscans,45.13,7.05,Susa,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1249,2011,1
Franciscans,44.87,7.35,Pinerolo,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1255,2011,1
Franciscans,44.55,7.72,Fossano,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1265,2011,1
